collection_timestamp,extracted_data,listing_url,model,preparation_timestamp,price,raw_html,raw_text,scraping_id,scraping_metadata,scraping_status,scraping_timestamp,source_url,title,validation_score,validation_status,year
2025-08-25T22:45:44.208570,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/dccb8902-a155-44e3-bf33-6f563cb8bb77/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773551,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",1,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:45.274299,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2012 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.262036,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/9887f1df-72af-47b2-b670-d9ef90a28773/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773560,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",2,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:46.776565,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.313807,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/9911a576-8804-4fd7-a62d-61ca63768259/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773564,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",3,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:48.278884,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2009 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.366168,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/bef1535e-4d4d-481e-8ca8-4e69dd69d141/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773567,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",4,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:49.780285,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.426087,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/d58b0ed4-43af-43c6-aec4-1fec0d7b3dfc/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773570,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",5,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:51.282555,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.487159,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/00913ac2-c363-4c68-be09-13193ee12b64/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773573,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",6,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:52.784896,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2010 Porsche Boxster Base (M6),1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.540039,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/571de632-1f0c-428d-808c-a1e93e992e13/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773576,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",7,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:54.287232,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2012 Porsche Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.591726,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/5478a97d-5d9b-4b8c-9063-147503a1631e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773579,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",8,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:55.789456,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2010 Porsche Boxster Base (M6),1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.645428,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/c2112af7-00a0-49bf-9278-d9e6f627d93e/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:45:44.773581,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",9,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:57.290793,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:45:44.696056,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.ebay.com/itm/306463169067?hash=item475aa0da2b%3Ag%3ABv4AAOSwQS9oWly0&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,Cayman,2025-08-25T22:45:44.773584,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",10,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:45:58.792135,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2009 Porsche Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
