collection_timestamp,extracted_data,listing_url,model,preparation_timestamp,price,raw_html,raw_text,scraping_id,scraping_metadata,scraping_status,scraping_timestamp,source_url,title,validation_score,validation_status,year
2025-08-25T22:23:15.715954,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/dccb8902-a155-44e3-bf33-6f563cb8bb77/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227057,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",1,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:16.728130,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2012 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:15.764525,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/9887f1df-72af-47b2-b670-d9ef90a28773/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227066,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",2,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:18.230134,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:15.809435,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/9911a576-8804-4fd7-a62d-61ca63768259/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227070,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",3,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:19.731143,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2009 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:15.859537,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/bef1535e-4d4d-481e-8ca8-4e69dd69d141/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227073,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",4,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:21.233143,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:15.910356,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/d58b0ed4-43af-43c6-aec4-1fec0d7b3dfc/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227076,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",5,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:22.734415,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster S,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:15.958219,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/00913ac2-c363-4c68-be09-13193ee12b64/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227079,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",6,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:24.236326,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2010 Porsche Boxster Base (M6),1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:16.003504,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/571de632-1f0c-428d-808c-a1e93e992e13/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227082,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",7,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:25.738192,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2012 Porsche Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:16.048960,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/5478a97d-5d9b-4b8c-9063-147503a1631e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227085,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",8,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:27.240528,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2010 Porsche Boxster Base (M6),1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:16.096054,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.cars.com/vehicledetail/c2112af7-00a0-49bf-9278-d9e6f627d93e/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Cayman,2025-08-25T22:23:16.227088,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",9,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:28.742869,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2011 Porsche Boxster Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
2025-08-25T22:23:16.142550,"{'year': 'Min Year                \n                \n            \n            \n                \n                    Max Year', 'make': 'Porsche', 'model': 'Cayman', 'price': '$29,900\n Great Deal', 'mileage': '45,000', 'exterior_color': 'Guards Red', 'interior_color': 'Black', 'transmission': 'Manual', 'vin': 'WP0AB2A91AK123456', 'location': 'Atlanta, GA', 'dealer': 'Porsche Atlanta'}",https://www.ebay.com/itm/306463169067?hash=item475aa0da2b%3Ag%3ABv4AAOSwQS9oWly0&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,Cayman,2025-08-25T22:23:16.227091,"$29,900
 Great Deal","<html><body>
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        </body></html>","
        Vehicle: Min Year                
                
            
            
                
                    Max Year Porsche Cayman
        Price: $29,900
 Great Deal
        Mileage: 45,000 miles
        Exterior Color: Guards Red
        Interior Color: Black
        Transmission: Manual
        VIN: WP0AB2A91AK123456
        Location: Atlanta, GA
        Dealer: Porsche Atlanta
        
        Features:
        - Sport Chrono Package
        - PASM Sport Suspension
        - Sport Exhaust System
        - Bose Surround Sound
        - Navigation System
        - Heated Seats
        - Park Assist
        ",10,"{'method': 'mock', 'headful': False, 'processing_time_ms': 500}",success,2025-08-25T22:23:30.244159,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2012&model=boxster&transmission=auto&zip=30214https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,2009 Porsche Boxster,1.0,valid,"Min Year                
                
            
            
                
                    Max Year"
